row_id,raw_json
3816,"{""emotional_tone"": ""Joy""}"
2060,"{""emotional_tone"": ""Frustration""}"
6071,"{""emotional_tone"": ""Joy""}"
5479,"{""emotional_tone"": ""Joy""}"
9159,"{""emotional_tone"": ""Frustration""}"
10622,"{""emotional_tone"": ""Frustration""}"
12468,"{""emotional_tone"": ""Joy""}"
14536,"{""emotional_tone"": ""Joy""}"
10132,"{""emotional_tone"": ""Frustration""}"
13580,"{""emotional_tone"": ""Joy""}"
380,"{""emotional_tone"": ""Joy""}"
12549,"{""emotional_tone"": ""Joy""}"
1190,"{""emotional_tone"": ""Anger""}"
11687,"{""emotional_tone"": ""Joy""}"
10965,"{""emotional_tone"": ""Joy""}"
2918,"{""emotional_tone"": ""Joy""}"
1840,"{""emotional_tone"": ""Disgust""}"
1973,"{""emotional_tone"": ""Disgust""}"
9477,"{""emotional_tone"": ""Frustration""}"
248,"{""emotional_tone"": ""Disgust""}"
6116,"{""emotional_tone"": ""Frustration""}"
11155,"{""emotional_tone"": ""Neutral""}"
499,"{""emotional_tone"": ""Frustration""}"
3685,"{""emotional_tone"": ""Joy""}"
13320,"{""emotional_tone"": ""Joy""}"
1457,"{""emotional_tone"": ""Fear""}"
12066,"{""emotional_tone"": ""Joy""}"
13861,"{""emotional_tone"": ""Joy""}"
4231,"{""emotional_tone"": ""Frustration""}"
5268,"{""emotional_tone"": ""Frustration""}"
11083,"{""emotional_tone"": ""Frustration""}"
6219,"{""emotional_tone"": ""Frustration""}"
1758,"{""emotional_tone"": ""Fear""}"
10276,"{""emotional_tone"": ""Frustration""}"
1632,"{""emotional_tone"": ""Frustration""}"
12488,"{""emotional_tone"": ""Joy""}"
2949,"{""emotional_tone"": ""Frustration""}"
2574,"{""emotional_tone"": ""Disgust""}"
3025,"{""emotional_tone"": ""Sadness""}"
3505,"{""emotional_tone"": ""Frustration""}"
9526,"{""emotional_tone"": ""Joy""}"
4020,"{""emotional_tone"": ""Anger""}"
216,"{""emotional_tone"": ""Disgust""}"
13493,"{""emotional_tone"": ""Neutral""}"
9124,"{""emotional_tone"": ""Frustration""}"
8023,"{""emotional_tone"": ""Anger""}"
5833,"{""emotional_tone"": ""Fear""}"
2542,"{""emotional_tone"": ""Joy""}"
13482,"{""emotional_tone"": ""Joy""}"
10116,"{""emotional_tone"": ""Frustration""}"
8678,"{""emotional_tone"": ""Anger""}"
1669,"{""emotional_tone"": ""Joy""}"
1713,"{""emotional_tone"": ""Joy""}"
14604,"{""emotional_tone"": ""Joy""}"
934,"{""emotional_tone"": ""Neutral""}"
2168,"{""emotional_tone"": ""Frustration""}"
4085,"{""emotional_tone"": ""Joy""}"
10863,"{""emotional_tone"": ""Frustration""}"
6376,"{""emotional_tone"": ""Joy""}"
6983,"{""emotional_tone"": ""Frustration""}"
11720,"{""emotional_tone"": ""Frustration""}"
12664,"{""emotional_tone"": ""Joy""}"
13160,"{""emotional_tone"": ""Joy""}"
13581,"{""emotional_tone"": ""Joy""}"
9500,"{""emotional_tone"": ""Frustration""}"
13203,"{""emotional_tone"": ""Frustration""}"
9334,"{""emotional_tone"": ""Joy""}"
9443,"{""emotional_tone"": ""Frustration""}"
4542,"{""emotional_tone"": ""Disgust""}"
10385,"{""emotional_tone"": ""Joy""}"
11521,"{""emotional_tone"": ""Frustration""}"
8319,"{""emotional_tone"": ""Frustration""}"
6528,"{""emotional_tone"": ""Frustration""}"
2299,"{""emotional_tone"": ""Joy""}"
7820,"{""emotional_tone"": ""Joy""}"
14127,"{""emotional_tone"": ""Joy""}"
13803,"{""emotional_tone"": ""Disgust""}"
1380,"{""emotional_tone"": ""Joy""}"
2597,"{""emotional_tone"": ""Frustration""}"
7469,"{""emotional_tone"": ""Joy""}"
8031,"{""emotional_tone"": ""Neutral""}"
8214,"{""emotional_tone"": ""Frustration""}"
12079,"{""emotional_tone"": ""Neutral""}"
2351,"{""emotional_tone"": ""Fear""}"
13465,"{""emotional_tone"": ""Joy""}"
1349,"{""emotional_tone"": ""Frustration""}"
7390,"{""emotional_tone"": ""Fear""}"
12200,"{""emotional_tone"": ""Joy""}"
9206,"{""emotional_tone"": ""Frustration""}"
13474,"{""emotional_tone"": ""Neutral""}"
150,"{""emotional_tone"": ""Frustration""}"
14307,"{""emotional_tone"": ""Joy""}"
10418,"{""emotional_tone"": ""Joy""}"
13747,"{""emotional_tone"": ""Neutral""}"
3345,"{""emotional_tone"": ""Frustration""}"
4039,"{""emotional_tone"": ""Joy""}"
1158,"{""emotional_tone"": ""Joy""}"
5737,"{""emotional_tone"": ""Frustration""}"
2158,"{""emotional_tone"": ""Trust""}"
11549,"{""emotional_tone"": ""Sadness""}"
2712,"{""emotional_tone"": ""Frustration""}"
14203,"{""emotional_tone"": ""Sadness""}"
6661,"{""emotional_tone"": ""Disgust""}"
10869,"{""emotional_tone"": ""Sadness""}"
13539,"{""emotional_tone"": ""Neutral""}"
9620,"{""emotional_tone"": ""Frustration""}"
7041,"{""emotional_tone"": ""Frustration""}"
17,"{""emotional_tone"": ""Frustration""}"
5331,"{""emotional_tone"": ""Frustration""}"
7678,"{""emotional_tone"": ""Joy""}"
14402,"{""emotional_tone"": ""Joy""}"
7632,"{""emotional_tone"": ""Disgust""}"
6294,"{""emotional_tone"": ""Joy""}"
4178,"{""emotional_tone"": ""Frustration""}"
10876,"{""emotional_tone"": ""Frustration""}"
11197,"{""emotional_tone"": ""Frustration""}"
7628,"{""emotional_tone"": ""Frustration""}"
13547,"{""emotional_tone"": ""Sadness""}"
2896,"{""emotional_tone"": ""Frustration""}"
4574,"{""emotional_tone"": ""Anger""}"
9233,"{""emotional_tone"": ""Frustration""}"
4703,"{""emotional_tone"": ""Joy""}"
5523,"{""emotional_tone"": ""Frustration""}"
9926,"{""emotional_tone"": ""Neutral""}"
6181,"{""emotional_tone"": ""Joy""}"
4895,"{""emotional_tone"": ""Frustration""}"
9119,"{""emotional_tone"": ""Neutral""}"
13664,"{""emotional_tone"": ""Joy""}"
2587,"{""emotional_tone"": ""Frustration""}"
5807,"{""emotional_tone"": ""Disgust""}"
14072,"{""emotional_tone"": ""Neutral""}"
3064,"{""emotional_tone"": ""Joy""}"
1000,"{""emotional_tone"": ""Neutral""}"
5209,"{""emotional_tone"": ""Trust""}"
2564,"{""emotional_tone"": ""Joy""}"
13954,"{""emotional_tone"": ""Joy""}"
13016,"{""emotional_tone"": ""Joy""}"
3642,"{""emotional_tone"": ""Frustration""}"
